id;id_str;screen_name;location;description;url;followers_count;friends_count;listedcount;created_at;favourites_count;verified;statuses_count;lang;name;bot
x2438141006;x1234738600379633665;keponewsdotcom;;;http://t.co/ayPo9BxF3R;168;25;2;03/03/2020 07:13;0;FALSE;81825;in;keponewsdotcom;
x1233292760452460545;x1234738591084867586;yurigibran7;;Percaya dan Raih;;8;201;0;03/03/2020 07:13;5;FALSE;14;in;yurigibran7;
x1853516503;x1234738593173667845;realchimchim;Indonesia;"BTS <U+0001F495>
Monggo yang mau mutualan auto follback... .";;163;662;0;03/03/2020 07:13;37566;FALSE;2143;in;realchimchim;
x2988039037;x1234738583845494785;kowalskuyy;Jeddah, Kingdom of Saudi Arabia;#NAME?;https://t.co/W2p7OOoo0u;1230;1286;3;03/03/2020 07:13;7385;FALSE;9893;in;kowalskuyy;
x223325367;x1234738582041944064;agadevegas;jakarta - semarang , indonesia;instagram @agadevegas;https://t.co/pWA09V9Jt8;508;221;0;03/03/2020 07:13;9;FALSE;16424;in;agadevegas;
x771643470062596096;x1234738566112129024;SheAllika25;Bogor, Jawa Barat;my name is allika;;37;64;0;03/03/2020 07:13;11;FALSE;792;in;SheAllika25;
x2308125870;x1234738566699241472;bimaarif234;;"BimaPraga17

#2024AniesSandiaga";;1511;1562;1;03/03/2020 07:13;11694;FALSE;3118;in;bimaarif234;
x913312495732846592;x1234738561473056768;kikokyh;;"Yohan 
Seungyoun";;840;1055;9;03/03/2020 07:13;1635;FALSE;4334;in;kikokyh;
x555589854;x1234738547115974657;nasyanasyot_;jatinangor;Nangor-Krw<U+0001F33B>;https://t.co/BDwgDag9Q1;518;343;0;03/03/2020 07:13;670;FALSE;5944;in;nasyanasyot_;
x89671476;x1234738544750387200;MIEGORENGYUM;;Paradise, Blue Side, everythingoes enthusiast || Young Forever deserves better || Occasionally editing || ARMYWEEB;https://t.co/XiSwKDvjiF;3338;919;27;03/03/2020 07:13;19596;FALSE;34440;in;MIEGORENGYUM;
x1079738662378590208;x1234738547636129792;PanglimaSilihw1;NKRI;anak kedua satu istri 2 anak.;;38;60;0;03/03/2020 07:13;3422;FALSE;3462;in;PanglimaSilihw1;
x259149698;x1234738540040220672;PemkotMalang;Kota Malang, Jawa Timur;Akun Resmi Pemerintah Kota Malang • Dikelola Dinas Kominfo • https://t.co/MHbNITh9su • https://t.co/PJ6EtaeiaI • https://t.co/KIxurSGmE4;https://t.co/p10KIKKmv1;37471;582;42;03/03/2020 07:13;446;TRUE;23252;in;PemkotMalang;
x79130206;x1234738538517692417;jpnncom;Indonesia;Official Twitter https://t.co/fV3ZUub6KD. Download Android: https://t.co/BacbmT6bh9 and iOS: https://t.co/aKoOZ2WMSP;https://t.co/OaLUO9Pqlv;49705;0;407;03/03/2020 07:13;77;TRUE;559789;in;jpnncom;
x47596019;x1234738535950733313;liputan6dotcom;Jakarta Indonesia;"Download Apps https://t.co/Tg70sLl3Dc di sini https://t.co/DkBRaoqgmX 
Website : https://t.co/Tg70sLl3Dc                                   
Contact us: Liputan6Socmed@gmail.com";;3633653;695;4807;03/03/2020 07:13;7044;TRUE;1365151;in;liputan6dotcom;
x327204366;x1234738533673291776;xdonjuone;;An Amateur Artist | P.06;https://t.co/SpwZjNrHel;4294;215;1;03/03/2020 07:13;64;FALSE;11633;in;xdonjuone;
x1216928261072011266;x1234738532779823105;hermawan_ba;;"akun pengganti @hermawan_oty (suspend) , apa salah dan dosaku.
apa karena cinta Indonesia dan apa adanya ??";;87;157;0;03/03/2020 07:13;1479;FALSE;653;in;hermawan_ba;
x141964399;x1234738528556388353;BankMuamalat;Jakarta Selatan, DKI Jakarta;Selamat datang di Twitter resmi Bank Muamalat.  Bank Muamalat merupakan Bank Peserta LPS, Bank Resmi BPS-BPIH yang terdaftar & diawasi oleh OJK;https://t.co/hp8CdmuVDj;33702;115;62;03/03/2020 07:13;771;FALSE;18721;in;BankMuamalat;
x1107879486446460928;x1234738524840030209;The_crazyboy10;Sumatera Selatan, Indonesia;Nothing Is Impossible :);https://t.co/YeXz9egQaj;5;19;0;03/03/2020 07:12;33;FALSE;149;in;The_crazyboy10;
x3301334042;x1234738522722054147;hawaapp;Bali, Indonesia;Hawa - Aplikasi Yang Wajib Dimiliki Wanita Indonesia. Download Hawa Di GooglePlay!;http://t.co/CLcDbZgj30;548;241;1;03/03/2020 07:12;2;FALSE;2730;in;hawaapp;
x3186880580;x1234738516925378561;412yacob;;God is good;;84;130;0;03/03/2020 07:12;43;FALSE;69;in;412yacob;
x69183155;x1234738492544102401;detikcom;Jakarta, Indonesia;Official Twitter of https://t.co/oOBkZ1EQMA. redaksi@detik.com | promosi@detik.com | Android: https://t.co/uBAYnisH9r iPhone: https://t.co/36uDqdyxKN;https://t.co/oOBkZ1EQMA;15710772;28;13248;03/03/2020 07:12;172;TRUE;1611668;in;detikcom;
x214951187;x1234738485812023296;scottsdigital;Singapore;Scotts Digital official Twitter account;https://t.co/AjOIxaKnhH;5770;5381;164;03/03/2020 07:12;1;FALSE;139867;in;scottsdigital;
x1012915038263209985;x1234738483433857024;rezanormansyah8;;;;33;213;0;03/03/2020 07:12;54;FALSE;2233;in;rezanormansyah8;
x214951187;x1234738477524115456;scottsdigital;Singapore;Scotts Digital official Twitter account;https://t.co/AjOIxaKnhH;5770;5381;164;03/03/2020 07:12;1;FALSE;139867;in;scottsdigital;
x240113510;x1234738468594442241;detikTravel;Indonesia;Akun Twitter resmi situs informasi seputar dunia wisata http://t.co/8o2M3YGd Update Banget! Like juga fan page facebook-nya https://t.co/PXcacQTe;https://t.co/dOyfiKAvLE;471967;57;612;03/03/2020 07:12;17;FALSE;94830;in;detikTravel;
x104446991;x1234738467721994241;detikHealth;Jakarta - Indonesia;"Akun resmi situs informasi seputar kesehatan https://t.co/18hCMPGDtA |
Contact: redaksi@detikhealth.com | promosi@detik.com";http://t.co/TbbgSqMuPp;1776706;15;1293;03/03/2020 07:12;90;FALSE;96827;in;detikHealth;
x1113617506327883778;x1234738452358320128;kasehsaulmouk;Jakarta Pusat;live Menteng Dalam Jakarta;;3712;4400;1;03/03/2020 07:12;1840;FALSE;51047;in;kasehsaulmouk;
x219984387;x1234738451548794880;serlyhumairoh;Mataram,Ntb,INA;"cerita sehari-hari. random.
cek »» https://t.co/fJDNhJdeqM

Syavia Putri Humairoh";https://t.co/kdbnJYukPh;883;718;0;03/03/2020 07:12;1027;FALSE;34565;in;serlyhumairoh;
x1485686930;x1234738449904594944;winarto_sarsidi;;"M<U+1D07><U+0280><U+1D07><U+1D0B><U+1D00> <U+1D0D><U+1D07><U+1D0D><U+0299><U+1D1C><U+1D00><U+1D1B> <U+1D1B><U+026A><U+1D18><U+1D1C> <U+1D05><U+1D00><U+028F><U+1D00>, <U+1D05><U+1D00><U+0274> A<U+029F><U+029F><U+1D00><U+029C> <U+1D0D><U+1D07><U+1D0D><U+0299><U+1D00><U+029F><U+1D00>s <U+1D1B><U+026A><U+1D18><U+1D1C> <U+1D05><U+1D00><U+028F><U+1D00> <U+1D0D><U+1D07><U+0280><U+1D07><U+1D0B><U+1D00>. <U+1D05><U+1D00><U+0274> A<U+029F><U+029F><U+1D00><U+029C> s<U+1D07><U+0299><U+1D00><U+026A><U+1D0B>-<U+0299><U+1D00><U+026A><U+1D0B> <U+1D18><U+1D07><U+1D0D><U+0299><U+1D00><U+029F><U+1D00>s <U+1D1B><U+026A><U+1D18><U+1D1C> <U+1D05><U+1D00><U+028F><U+1D00> 

(QS Ali Imran 54)";;4841;1907;18;03/03/2020 07:12;95600;FALSE;98756;in;winarto_sarsidi;
x911849520;x1234738448658923522;IlyasrizqiIlyas;;Bismillah;;140;149;0;03/03/2020 07:12;13;FALSE;4071;in;IlyasrizqiIlyas;
x959758873451118593;x1234738445920026624;lordscienceGaan;Kenya;"Suka lari <U+0001F3C3>
Suka Kocheng <U+0001F408>
Sayang kamu <U+0001F351><U+0001F351>


Sengkuni versi beta <U+0001F34C>";;84;161;0;03/03/2020 07:12;2930;FALSE;2411;in;lordscienceGaan;
x1437384318;x1234738441180479488;Gemacan70Back;;;;9481;570;5;03/03/2020 07:12;1400;FALSE;9070;in;Gemacan70Back;
x1186494186477903872;x1234738441591484416;sikuliskova;;Tutut bekicot;;149;121;0;03/03/2020 07:12;1599;FALSE;1377;in;sikuliskova;
x63491735;x1234738439406243841;Merieland;somewhere out there;I am a product of God's Grace , a true gemini, coffee addict, iPod fans, book lover;;250;157;4;03/03/2020 07:12;24;FALSE;9966;in;Merieland;
x216276121;x1234738429151178752;pipittaja;Jakarta Capital Region, Indone;;;268;542;0;03/03/2020 07:12;1307;FALSE;4479;in;pipittaja;
x1081547835827400704;x1234738407798181888;filennn;Jakarta Capital Region;your favorite girl;;1053;892;0;03/03/2020 07:12;1131;FALSE;7197;in;filennn;
x1106784856619417601;x1234738407802318848;SiscaaaAbel;Cimahi Tengah, Indonesia;I promise u i luv youuu;;2015;1970;0;03/03/2020 07:12;4742;FALSE;15850;in;SiscaaaAbel;
x946264960379731970;x1234738406451580929;bandungpemkab;Bandung, Jawa Barat;Akun Twitter Resmi Pemerintah Kabupaten Bandung Provinsi Jawa  Barat | Jln. Raya Soreang Km.17  Bandung | info@bandungkab.go.id;;150;77;0;03/03/2020 07:12;370;FALSE;1000;in;bandungpemkab;
x1042795664696983553;x1234738406002814976;ArielFatR;;#ShareBeritaBaik;;589;819;0;03/03/2020 07:12;23910;FALSE;12413;in;ArielFatR;
x1163060640098897921;x1234738400747544576;suryakepricom;Kota Batam, Kepulauan Riau;Twitter Resmi https://t.co/T3pOiwZzBN;https://t.co/9AP39Lr6Hf;24;58;0;03/03/2020 07:12;1;FALSE;1623;in;suryakepricom;
x1139684438;x1234738395584139271;BangBond_;;| Penikmat kupi pait | Still Photography | Cinematography;;1437;868;2;03/03/2020 07:12;1453;FALSE;37812;in;BangBond_;
x62196872;x1234738395307442176;vanajaradissa;your mind;avid fan of bts, txt, and harry styles so you better know who you follow // Unpad 2017;;764;263;4;03/03/2020 07:12;3447;FALSE;90234;in;vanajaradissa;
x82850695;x1234738393893998593;eddymesakh;;http://t.co/x3FIaQkuPI;https://t.co/XJdEoOVAza;186;454;0;03/03/2020 07:12;34;FALSE;7764;in;eddymesakh;
x59648596;x1234738391943499776;junimuryadi;Bumi Allah SWT;"Saling Mengingat dengan Sabar : {Animation, Web, Graphic Design};";;176;468;1;03/03/2020 07:12;5090;FALSE;15174;in;junimuryadi;
x4765752075;x1234738383030714370;Tom_michira;Nairobi Kenya;"V.O Artist

#Youth4YouthAmbassador

#Lightanothercandle

#Blessingsonblessings";;1404;1874;0;03/03/2020 07:12;8405;FALSE;1222;in;Tom_michira;
x100913401;x1234738372297408512;DODDI_F;ÜT: 3.604632,98.630278;;;2559;1540;4;03/03/2020 07:12;137821;FALSE;125431;in;DODDI_F;
x3170617184;x1234738369239945216;Tribun_Solo;Surakarta, Jawa Tengah;Berita Terkini Solo;https://t.co/tk6EUHrELC;2199;22;5;03/03/2020 07:12;159;FALSE;93708;in;Tribun_Solo;
x1070781678581374976;x1234738357571215360;ButetNakal;Sumatera Utara, Indonesia;<U+2764><U+FE0F><U+0001F618><U+0001F427>;;3095;1878;0;03/03/2020 07:12;12597;FALSE;19591;in;ButetNakal;
x1194974055276761089;x1234738345223213056;Nasaie_76;Desa 6 Takuti Mataraman Banjar;<U+25AA><U+FE0E>penonton layar kaca<U+25AA><U+FE0E>ULTRAS <U+0001F1EE><U+0001F1E9> GARUDA<U+25AA><U+FE0E>BARTMAN (barito'mania)<U+25AA><U+FE0E>MONSTER (diamond'suporter)<U+25AA><U+FE0E>;;271;833;0;03/03/2020 07:12;2410;FALSE;5446;in;Nasaie_76;
x249607828;x1234738339284021248;kuroo2;Indonesia;Intuitis Analitis;;137;176;7;03/03/2020 07:12;3400;FALSE;15951;in;kuroo2;
x242242768;x1234738336062820353;cheongies;;<U+0001F451> <U+D669><U+BBFC><U+D604> || WOODZ • MINJU • ONG <U+0001F680> || NJTTW's dork <U+0001F49B>;https://t.co/E21SrMIdHK;992;790;3;03/03/2020 07:12;79451;FALSE;51835;in;cheongies;
x1554707923;x1234738332308996096;raju_rizqi97;;Jowo Tulen <U+0001F603>;;57;197;0;03/03/2020 07:12;686;FALSE;1113;in;raju_rizqi97;
x1089804643385847808;x1234738328412418048;nanakimiko__;Jakarta Selatan, DKI Jakarta;Semua postingan twitterku itu cuma bercanda, yg serius itu cuma cintaku ke kamu.;https://t.co/alTAeL1Y7e;19658;790;5;03/03/2020 07:12;21587;FALSE;22210;in;nanakimiko__;
x1214491792436912128;x1234738325832921089;Wagiso17397743;;rambut;;1;17;0;03/03/2020 07:12;109;FALSE;91;in;Wagiso17397743;
x757416976620793857;x1234738324528599040;mediabisnisbali;;;;127;140;5;03/03/2020 07:12;27;FALSE;10794;in;mediabisnisbali;
x877837928239464448;x1234738318610321414;masbudi111;;;;4195;5001;4;03/03/2020 07:12;66553;FALSE;37115;in;masbudi111;
x766602424815616000;x1234738315963883525;Qurota015;;;;48;56;0;03/03/2020 07:12;10;FALSE;706;in;Qurota015;
x632579222;x1234738315410038785;xolovephine;exo planet in your area;exo owns my lifeu<U+2665><U+2665>;;534;493;5;03/03/2020 07:12;8794;FALSE;38964;in;xolovephine;
x1211263037270659072;x1234738315691085824;DediSur34022821;;Lucky Man;;0;12;0;03/03/2020 07:12;4;FALSE;21;in;DediSur34022821;
x22126902;x1234738293956325376;republikaonline;Jakarta, Indonesia;"Akun Resmi Republika Online I Info Buku Republika? Cek @bukurepublika

#DariRepublika";https://t.co/La76PKicQX;1218025;56;2864;03/03/2020 07:12;961;TRUE;1444289;in;republikaonline;
x1024198568;x1234738291330568192;TheKpopers_;Dipasir korea (<U+02D9><U+25BF><U+02D9>?) ;A home for KPOPERS all fandom | We share facts, games, picts, jokes and Others | IG: _THEKPOPERS | Adv: 082283246411;https://t.co/7eN7hKHZ7g;37466;65;51;03/03/2020 07:12;1242;FALSE;224405;in;TheKpopers_;
x198116133;x1234738290101755904;padangkitacom;Kota Padang, Sumatera Barat;Official Twitter account of https://t.co/EDmeiiq5M8 | Saat basa basi menutupi - #BiarKamiMenyampaikan | redaksi@padangkita.com;https://t.co/UIgLPJsRLI;18647;749;6;03/03/2020 07:12;232;FALSE;21713;in;padangkitacom;
x1213852599155249154;x1234738283113897991;EmjeeMulan;West Java;Look around !;;17;48;0;03/03/2020 07:12;95;FALSE;114;in;EmjeeMulan;
x975953629084446720;x1234738281239085056;javafx_news;tangerang;Kami hadir bagi para Traders untuk memberikan berita-berita terupdate seputar forex, indeks, gold & oil. Informasi:  081317878880;https://t.co/8vlaaskpZy;220;325;2;03/03/2020 07:12;27;FALSE;2192;in;javafx_news;
x1096313681426538496;x1234738276042301440;abilanissa;;;;7;24;0;03/03/2020 07:11;122;FALSE;212;in;abilanissa;
x196932262;x1234738272393281536;ekowahyu_s;Yogyakarta, Indonesia;Suka bolos waktu kuliah;;645;425;3;03/03/2020 07:11;1803;FALSE;35011;in;ekowahyu_s;
x214951187;x1234738264549969920;scottsdigital;Singapore;Scotts Digital official Twitter account;https://t.co/AjOIxaKnhH;5770;5381;164;03/03/2020 07:11;1;FALSE;139867;in;scottsdigital;
x2921405568;x1234738264981917696;Zoeyaaaa_;;ayo mutualan aku baru bisa balik ke akun ini lg <U+0001F97A>;;198;147;0;03/03/2020 07:11;60;FALSE;58;in;Zoeyaaaa_;
x188382473;x1234738247240212480;dzikrysubhanie;;Hamba Allah;https://t.co/Jm6ikYbKC3;202;229;0;03/03/2020 07:11;18;FALSE;12605;in;dzikrysubhanie;
x135815019;x1234738244799094784;detikinet;Jakarta, Indonesia;Akun resmi situs berita internet & teknologi . Update Banget! Contact: redaksi@detikinet.com | promosi@detik.com | instagram @detikinet;http://t.co/xStLQAjqwK;691679;11;1312;03/03/2020 07:11;188;FALSE;110725;in;detikinet;
x69183155;x1234738242504871936;detikcom;Jakarta, Indonesia;Official Twitter of https://t.co/oOBkZ1EQMA. redaksi@detik.com | promosi@detik.com | Android: https://t.co/uBAYnisH9r iPhone: https://t.co/36uDqdyxKN;https://t.co/oOBkZ1EQMA;15710772;28;13248;03/03/2020 07:11;172;TRUE;1611668;in;detikcom;
x1083603889457311744;x1234738242034909184;KeluargaDadan;kerajaan goa;Kepala Staff Pasukan Revolusioner.;;134;208;0;03/03/2020 07:11;2956;FALSE;4610;in;KeluargaDadan;
x293290619;x1234738241615515649;baznasindonesia;Jakarta Capital Region;Akun resmi Badan Amil Zakat Nasional (BAZNAS), Lembaga pemerintah non-struktural yg mengelola zakat, infak, sedekah nasional | <U+0001F4F2> Whatsapp: +6287877373555;https://t.co/i67ZWiGURT;13935;44;30;03/03/2020 07:11;176;FALSE;16654;in;baznasindonesia;
x124171593;x1234738235303251968;tribunnews;Indonesia;"Twitter resmi https://t.co/rPOl9T6Yb5.
Download aplikasi Tribunnews untuk mendapatkan berita terkini https://t.co/XzdN5toanx…
Email: redaksi@tribunnews.com";https://t.co/GrHenLSgDH;886947;516;1147;03/03/2020 07:11;981;FALSE;631740;in;tribunnews;
x47596019;x1234738230081314816;liputan6dotcom;Jakarta Indonesia;"Download Apps https://t.co/Tg70sLl3Dc di sini https://t.co/DkBRaoqgmX 
Website : https://t.co/Tg70sLl3Dc                                   
Contact us: Liputan6Socmed@gmail.com";;3633653;695;4807;03/03/2020 07:11;7044;TRUE;1365151;in;liputan6dotcom;
x1220645622983753731;x1234738234099257344;VraaaaEl;Indonesia;kaga ngerti cara maennya cuman ikut ikutan doang jgn ditemenin.;;1;11;0;03/03/2020 07:11;15;FALSE;42;in;VraaaaEl;
x915980804580188160;x1234738232287383554;putrritidurr;;Nyender dikit tidur<U+0001F303>;;1409;1370;0;03/03/2020 07:11;3031;FALSE;739;in;putrritidurr;
x1033208818518261761;x1234738229913374721;Tlogosari_Wetan;Jl. Arteri Soekarno - Hatta;;;28;64;0;03/03/2020 07:11;1;FALSE;81;in;Tlogosari_Wetan;
x1222527647273455621;x1234738229657497600;EfanPratama8;Kota Pangkal Pinang, Bangka Be;memanusiakan manusia;;6;24;0;03/03/2020 07:11;5;FALSE;23;in;EfanPratama8;
x1190915234979930112;x1234738219750543363;aanmong;Bogor, Jawa Barat;cuma ocon jangan baper!;;28;54;0;03/03/2020 07:11;131;FALSE;71;in;aanmong;
x236226247;x1234738218999992325;pramitalab_id;Kota Surabaya, Jawa Timur;"Akun Twitter Official Pramita Lab
Follow juga kami di 
Facebook:https://t.co/mUoG3eH9cC
instagram:@pramitalab.id";https://t.co/Frv1ZS1zpP;571;123;0;03/03/2020 07:11;5;FALSE;1433;in;pramitalab_id;
x1051199703503622145;x1234738207540957185;Innayaputri72;Indonesia;"Allohumma sholli alaa sayyidina muhammad wa' alaa Ali sayyidina
muhammad #hope Ridho Alloh dn menjdi wanita yg di rindu surga.judge me when u are perfect!";;17157;6141;3;03/03/2020 07:11;46637;FALSE;49714;in;Innayaputri72;
x1072428401527410689;x1234738204361670656;aguztachaynov;;stop met voor de gek te houden en tegen de mensen te liegen ..;;181;227;0;03/03/2020 07:11;7749;FALSE;1900;in;aguztachaynov;
x2441700763;x1234738204562952193;MasSuyatno1;Semesta;"#ALFURQ00N_1 
#Mengenali_Diri.

1+RAGA=Binatang=Akal.
 
2+JIWA=Manusia=fikiran.

3+RUH=Malaikat=Hati.

4+DZAT=Tuhan=Diri.";;186;217;0;03/03/2020 07:11;1471;FALSE;8225;in;MasSuyatno1;
x2325411608;x1234738197025808384;NovelBarimbing;Jakarta Selatan, DKI Jakarta;Simpati tak berkesudahan | Gapeksindo | Rumah Kreasi Jokowi;;652;323;1;03/03/2020 07:11;303;FALSE;8860;in;NovelBarimbing;
x1059151298145148928;x1234738198523174912;ikrikram_;;stan @BTS_twt & join giveaway for a better life<U+0001F918><U+0001F3FB>;;60;153;0;03/03/2020 07:11;1281;FALSE;3385;in;ikrikram_;
x95144000;x1234738194710556672;audiballashin;Jakarta Capital Region, Indone;"A Coffee Hunter
, Subculture Lover, The Gaming Head | 10.5 UK";;431;444;1;03/03/2020 07:11;17191;FALSE;49826;in;audiballashin;
x2591012683;x1234738187789991942;zlametabidin;;Tersenyumlah, bukan karena hidup memberikanmu alasan tuk tersenyum, namun karena senyummu adalah alasan orang lain tersenyum.;;1795;1825;1;03/03/2020 07:11;529;FALSE;43126;in;zlametabidin;
x1062530329330704384;x1234738172891844608;ariefard75;DKI Jakarta, Indonesia;it's never too late, to create your best life <U+0001F33E>;;4;48;0;03/03/2020 07:11;247;FALSE;43;in;ariefard75;
x118821544;x1234738166503837696;StyaPramana;Bali;Hmmhhh,,,,,,,, Its Me,,,,, ®<U+FE0F>™<U+FE0F>;;61;323;0;03/03/2020 07:11;18011;FALSE;2943;in;StyaPramana;
x1234524317171404802;x1234738157075103745;xnowinter;luv @BTS_twt;Hei, ur smile? Sweet, i love it! <U+0001F49C>;;11;41;0;03/03/2020 07:11;336;FALSE;94;in;xnowinter;
x1209528149765050368;x1234738151681167361;Hulkkipli;Denpasar, Bali;25 Des;;59;157;0;03/03/2020 07:11;188;FALSE;349;in;Hulkkipli;
x302375075;x1234738145024888832;Deianalisme;;I used to be good thent  you turn me into a bitch;;136;120;3;03/03/2020 07:11;163;FALSE;29570;in;Deianalisme;
x1198838000295145472;x1234738143917559810;akuseriusdong;;suka ikut Giveaway;;85;315;1;03/03/2020 07:11;264;FALSE;3029;in;akuseriusdong;
x1356107402;x1234738142533414915;Iwandenig;Bandung, Jawa Barat;"Statistics and Industrial Engineering Training and Consulting Service; email: idgbdg@gmail.com";https://t.co/uH3A8rz2Ux;4587;3614;11;03/03/2020 07:11;8552;FALSE;68517;in;Iwandenig;
x388190238;x1234738140931219456;idntimes;;Official Account IDN Times. A multi-platform media company for Millennials and Gen Z in Indonesia | Email: redaksi@idntimes.com;https://t.co/wleUWiyuK3;393879;263;273;03/03/2020 07:11;1813;TRUE;175918;in;idntimes;
x771641114163937280;x1234738129812283398;pojokpojok24;Bogor, Jawa Barat;my name is diva;;46;64;0;03/03/2020 07:11;10;FALSE;784;in;pojokpojok24;
x1204405619219783681;x1234738128541356032;OleLeiyan;Kajiado;Yes, i have killed a lion • Award-winning herder • Grammy nominee (single of the year) • Father of none •;;1513;2333;0;03/03/2020 07:11;1229;FALSE;2459;in;OleLeiyan;
x543194013;x1234738126095958016;sorotnews;Indonesia;Mengabarkan dan Menyoroti Isu-isu Hangat;https://t.co/lgwu1wqAKS;3715;78;6;03/03/2020 07:11;252;FALSE;1728;in;sorotnews;
x1156952342723321861;x1234738124376248320;pathyuckie;mark lee’s heart;#HAECHAN : the owner of this account is annoying y’all <U+0001F921>;;3304;3044;29;03/03/2020 07:11;2743;FALSE;22011;in;pathyuckie;
x1028675106690588672;x1234738123851980800;kartikarahmadn;;;https://t.co/SXyOR6ISdt;65;107;0;03/03/2020 07:11;7671;FALSE;2945;in;kartikarahmadn;
x465344647;x1234738113924100096;riki_asena;bogor;Jangan Curanglah... Dunia hanya sementara;;130;306;0;03/03/2020 07:11;584;FALSE;1829;in;riki_asena;
x210318470;x1234738110946250754;stellolet;;;;600;268;0;03/03/2020 07:11;802;FALSE;20811;in;stellolet;
x1213852599155249154;x1234738102490370049;EmjeeMulan;West Java;Look around !;;17;48;0;03/03/2020 07:11;95;FALSE;114;in;EmjeeMulan;
x297754787;x1234738070458494979;milannila;;1899 | alumni Milanisti Mig33 | i live to laugh;;415;167;1;03/03/2020 07:11;41;FALSE;22118;in;milannila;
x1028953962219622400;x1234738068109660160;NB02EUNSANG;not following twin ;[RP] <U+0001D7CE><U+0001D7D0>' <U+0001D471><U+0001D496><U+0001D494><U+0001D495> <U+0001D48D><U+0001D486><U+0001D486> <U+0001D486><U+0001D496><U+0001D48F><U+0001D494><U+0001D482><U+0001D48F><U+0001D488> <U+0001D495><U+0001D489><U+0001D48A><U+0001D48F><U+0001D488><U+0001D494>, <U+0001D484><U+0001D482><U+0001D48D><U+0001D48D> <U+0001D48E><U+0001D486> <U+0001D486><U+0001D496><U+0001D48F><U+0001D494><U+0001D482><U+0001D48F><U+0001D488>. <U+0001D47F><U+0001D7CF><U+C740> <U+C601><U+C6D0><U+D788>, <U+D558><U+B098><U+B294> <U+B0B4> <U+B9C8><U+C74C> <U+C18D><U+C5D0> <U+C788><U+B2E4>. #NORAEBANG +70<U+266A>;;438;156;11;03/03/2020 07:11;102;FALSE;3089;in;NB02EUNSANG;
