continent2,review
Europe,"A must see when in Ubud. Close to the centre of Ubud town, take the shuttle or a good walk along Jalan Monkey Forest to the Sanctury. Visit in the morning when its not so busy for better photo opportunities. be careful if you feed the monkeys they can become aggresive. Hold on to your belongings the are mischievious and like to grab at items. Later it gets very hot humid and can be tiring."
Europe,"This place is definitely worth a visit if youâ€™re in Ubud, but keep your wits about you.
The monkeys arenâ€™t quite so aggressive with tourists as they used to be, but they will still steal glasses, phones, hats etc if you donâ€™t keep a firm hold of them.
Itâ€™s a nice place to walk around and see the monkeys interacting with one another (in myriad different ways)."
Europe,"Forest is full of monkeys and they are very interactive, you see all types of monkey behavior. You feel like you are guest in their forest even if its located in a middle of the city. Not only you get to see monkey, but also architecture of the buildings is beutifful. If you are in ubud you should definitely visit it.
In title I have mentioned that is can be dangerous, simply because monkeys are wild animals and if provoked can attack you or steal stuff from a backpack, they are very sneaky.
We have witnessed monkeys doing both. One gentleman got attacked by monkey, but to monkeys defence he was invading monkeys personal space.
So if you follow the rules of the park you will be fine and enjoy your stays there. Also regarding the backpacks, we noticed that monkeys will try to open your backpack when you stand on a place or sit down for a prolonged time."
Europe,"Huge forest full of monkeys running, swinging and jumping around on the ground and in the trees. They come up to you and try and take loose items so be careful and dont look them in the eyes. Some of them were doing very funny things. Great place to visit and good price. Would definitely recommend."
Europe,"We visited the monkey forest and I have to say I have not seen anything like it. Itâ€™s a great place to take a walk and enjoy the greenery whilst seeing the monkeys. Be careful to take any food out as I took my sweets out of my bag and they were taken by a monkey ðŸ˜‚. If you are into the monkeys then Iâ€™d recommend this place. Itâ€™s unique and totally out of this world. Entrance fee was 80,000 rupiah so not bad."
Europe,"We attended early afternoon on a Friday. I canâ€™t remember the entrance cost but it was less than Â£10 . The park wasnâ€™t really full and there were hundreds of monkeys. Everything is well marked out, be careful that nothing is on show when walking through the sanctuary as the monkeys will literally rob anything. The monkeys were comfortable with humans getting close to them but there are the odd stroppy ones. As long as you follow all the instructions itâ€™s fairly safe."
Europe,Wow an amazing place with lots of monkeys be careful as they are very mischievous and will steal anything given the chance
Europe,"We visited here November 2019 and we were blown away by the walks around the Sacred Monkey Sanctuary. The place is beautifully looked after, and the monkeys are excellent. Great to see them in their natural environment."
Europe,"Had such a great time, monkeys are very friendly donâ€™t trouble you there very calm, really wanted a selfie with the monkey but was told
That has now stopped there, Not sure the reason why wasnâ€™t told why just told, They no longer offer that service"
Europe,"Amazing trip, the monkeys and staff were worth seeing, we spent hours there but could be done in an hour"
Europe,"Didnâ€™t think we would enjoy this with all the reviews of biting!! But we were here for 2.5 hours and easily couldâ€™ve done more! Incredible to see this animals up close
But to add to the warnings donâ€™t mess with the monkeys! They had my water bottle off me with the first few minutes and after fighting with another guest for theirs one went I get aggressive - simply hands off whatever theyâ€™re fighting for an donâ€™t move they will take what they came for an go away
Many signs about not running away or looking them in the eyes - you need to remember these are wild animals! 80kIDR entry and they do take card
"
Europe,"If you like animals, especially monkeys, this is a real must see if you are visiting Bali.

There are so many monkeys and they are all running wild. I would strongly recommend that you donâ€™t try touch the monkeys as they do bite and will jump on you. Quite a lot of them have babies and will be very protective of there young if you get too close. As they are living in this forest they are all wild monkeys and there are a few rules, one of the rules is not to make direct eye contact with any of them.

I would highly recommend visiting this place and it is very cheap to enter.

"
Europe,You canâ€™t go to Ubud without visiting this place. 1 hour to 90 mins is sufficient time to look round the whole place. Obviously lots of monkeys and the scenery is amazing. We didnâ€™t encounter any viscousness from any monkeys or saw anything happen to other visitors. They were happy playing with each other and not interested in tourists.
Europe,"We stayed next to the monkey forest during our stay in Ubud so we were used to seeing monkeys before we came here. Overall the monkeys were well behaved and I really liked the setting of the monkey forest - it was fun just to walk around. We had no issues of safety whatsoever but some people were being stupid and trying to antagonise them - please remember this isn't a zoo and these are unpredictable animals that will bite/scratch, especially if you try to touch the babies or take photos right in their faces. Also even if you don't behave stupidly, the monkeys can still bite or scratch you which is ofc a rabies risk. My friend and I were walking down the path alongside the forest, back to our hotel, one day, no food or drink on us and not interacting with the monkeys at all, and one jumped onto my friend's bag. Another time a monkey touched my leg.."
Europe,We visited here while holidaying In Bali - we found it to be so overcrowded and were told not to take food or drinks in with us as the monkeys would attack to take from you whatever you had - it was absolutely roasting hot walking round the forest an we were in desperate need of a drink so having seen the monkeys do what monkeys do we made an early exit .
Europe,"It's always nice to see a bunch of monkeys roaming about and doing what monkeys do... However
I would highly recommend not taking any backpack or bag, because these monkeys are the most unscrupulous little thieves. One of them jumped on my backpack, opened it and took out our wallet. He than disappeared high up in the tree and showered us in our own money. We did get it back in the end (by offering sweets, more tasting than bank notes).
Several other visitors had similar experiences, and we did see some very angry monkeys when someone tried to take back their stolen bag by force."
Europe,"We loved our visit at the Monkey Forest, the monkeys were fantastic to watch! We found the whole place very peaceful and enjoyable!"
Europe,"Lots of monkey in a jungle environment which you walk around for an hour and half on a pathed route . Little ones to bigger ones.. and great big trees reminiscent of one you would see in Harry Potter film.
Whatâ€™s not to like. Well worth a visit!

"
Europe,"Definitely a highlight of our stay in Ubud, lots of monkeys and a nice walk. We were lucky enough to see a mum and her tiny baby monkey and others monkeys playing, swimming and running around. Only saw one tourist have an incident with one of the monkeys but that was her fault for tapping her phone nearer and nearer the monkey!!"
Europe,Amazing place - been a few times. They have stopped letting you feed the monkeys - they have put a new entrance on and changed the feel. The monkeys will take and break stuff so just leave everything at home.
Europe,"The great thing here is the monkeys. They have no fear and itâ€™s fun watching them swim, eat, play, etc. sometimes they may get aggressive but just donâ€™t look them in the eyes and enjoy."
Europe,"Located just outside Ubud this place is well worth a visit and at only 80k Rupiah it certainly should be on every visitors wish list when visiting Bali. We visited first thing on a morning when it was a little bit cooler. The whole place is beautifully landscaped only takes about 90 minutes to walk around but the interactions with the monkeys are fantastic, just watch out for your valuables as they will take off with them."
Europe,"This place is amazing! Itâ€™s so lovely to just sit and watch the monkeyâ€™s do their thing but yes, they do grab you, your stuff, your hair and anything else they can find! Great to staff everywhere as well to protect both visitors and the monkeys. One of our trip highlights â¤ï¸"
Europe,Had a great visit here. Only takes about a hour to go around. I would advise going early in the morning due to the crowds - was quite touristy/busy when we went in the afternoon.
Europe,"This is a natural environment for the macaques and you are in their home and must respect that. They are still wild animals albeit amusing ones. They are fed well by the sanctuary and do not need anything else. There is a list of dos and donts when visiting which need to be followed. It doesnâ€™t take too long to go in and I feel best visited when in town and wandering around any way as really not too far to walk - about a 20 minute slow meander from the main road
They are little minxes. One wiley monkey approached a young lady from behind pulled at her dress and when she turned round, grabbed the drink she was carrying. We totally forgot we had a bottle of water in the side of the rucksack my husband was carrying. A monkey jumped up on the rucksack and pulled the bottle out and then proceeded to unscrew it and drink the water before being distracted by something else and moving away, allowing us to reclaim the bottle to put in the nearest bin."
Europe,"Whilst on a day trip visiting various locations around the Ubud district in Bali we took in the Sacred Monkey Forest Sanctuary in Padangtegal, Ubud.

Price per person is 80,000 Rp which is very reasonable, it is very worth while stopping of to visit the Monkey Sanctuary.

There is just over a thousand of the small Balinese long tailed Monkeys living in the Forest Sanctuary.

You could spend several hours in the Monkey Forest Sanctuary but as were on a day trip we wanted to take in more of the sights our driver had recommended so we spent around 90 minutes there.

Very good and enjoyable experience, you get really up close to the monkeys and if your fortunate or unfortunate you might get one the monkeys to jump on you or steal something from you.

Well worth the visit."
Europe,"Great experience seeing this awesome little people. They are so funny to watch
Just a shame no gift shop for funds to go towards looking after them"
Europe,"Went to the sanctuary October 2019, the monkeys roam freely amongst the general public, they are very inquisitive and jump on you to steal anything that is not fixed such as sunglasses bag a etc, they are particularly drawn to little children and are quite aggressive to them , my wife was unfortunately bitten while walking past an adult with two babies, it was quite frightening, went to the sanctuary hospital where there was one other lady in front of us with a bite , we were told that they are disease free cleaned my wifeâ€™s wound and then asked to sign and date an accident book, she was the 5th person to be bitten that morning, so itâ€™s a regular occurrence, so be careful when visiting especially with little children!!"
Europe,A good place to see loads of monkeys. Just don't take anything in with you. The monkeys are free and protected.
Europe,"Definitely recommend a visit! So much fun, and unbelievable to be that close to monkeys just in their natural habitat"
Europe,"Not usually a fan of zoo's or animals that are held captive however the sacred monkey forest is a unique experience in Ubud to see monkeys living freely, free to roam with no cages or bars.

Please read the instructions before entering the sacred forest as my husband decided to pull out a packet of nik naks rib and saucy (the purple bag), the poor thing didnt see it coming (not the monkey), before we knew it, a swarm of monkeys had created a 360 around him and started poking and prodding in his ""sacred"" area, there was no way for me to intervene, or even aid the situation. At this point I questioned our marriage and to why my husband would do such a thing..
IN A WILD MONKEY FOREST!
Long story short hes never worn shorts since and scarred from open woodlands.

A must see in Ubud!
"
Europe,"Iâ€™ve been to monkey forest twice. First time I was scared as they give you a list of rules before you get in. No food, no bags when you get in as the monkeys might just grab it thinking itâ€™s food. First time there were people selling bags of mangos in the forest. This time I didnâ€™t see any of that. Iâ€™m assuming something may have happened and apparently if your get a monkey bite Hospital costs could be more than what youâ€™ve brought in. Just enjoying viewing em and donâ€™t try to acknowledge them too much. Thereâ€™s clear instructions. Just follow them. My partner was so overwhelmed by them. It is a must do when your in ubud."
Europe,"Wow, this was definitely an experience to remember. Entrance fee was very reasonable and you can spend hours here exploring and taking pictures. The monkeys are free to roam around and can get aggressive if provoked. We didnâ€™t have any bad encounters but saw a few people touching the monkeys or getting too close to them which caused the monkeys to react! However some were super friendly and took pictures with people or just sat on their lap. Do not take any plastic bags as the monkeys grab these! Same with any food. We had a water bottle and a monkey grabbed it and opened it up and started drinking from it ! Was funny to see though and we didnâ€™t mind."
Europe,"Iâ€™m not a big fan of zoos and captive animals so donâ€™t normally visit this type of attraction but rest assured this place is neither of these. The monkeys are free to roam but appear to choose to live here, seem very happy and certainly have the freedom to do as they please. Well worth a visit because aside from the monkeys the venue holds its own interest."
Europe,"There are dozens if not hundreds of really tame monkeys all around the natural jungle park. Some are cheeky- trying to dip in pockets and backpacks, some are just resting, and some will sit on your lap!
A beautiful, natural setting."
Europe,"We loved our experience here, walking amongst these lovely inquisitive monkeys and their habitat. Well wort a visit you wonâ€™t be disappointed."
Europe,"Monkeys......rule, so keep this in mind, donâ€™t and I repeat donâ€™t ignore the rules, if itâ€™s there to grab, they will and then proceed to either put it in the bin ( 1 mans cap) or wipe it on themselves (1 womanâ€™s recent purchase)....just walk round, take lots of photos to upload and enjoy...."
Europe,"We booked to go here using Bali4u tours and our guide was brilliant, ( Iâ€™d highly recommend using the company as we had an amazing day).
The monkey forest was absolutely fantastic, I never stopped laughing, the cheeky monkeys steel peopleâ€™s water, they come up and touch you, go through your pockets and will climb over you. To me it was the best things ever, ( obviously wouldnâ€™t be fun to anyone scared of the monkeys).
There are park rangers who feed the monkeys which keeps aggression low, itâ€™s fab to watch them all come running when itâ€™s lunch time, they appear from every direction, some carrying tiny babies. Plenty of opportunities to get some great photos.
It was honestly the best trip Iâ€™ve ever been on, Iâ€™d highly recommend a visit and if I ever get the chance I will return.
"
Europe,We went in a group and had a really good time. The grounds were really beautiful and the monkeys went around freely which was good to see them in their home. Some were a little cheeky and stole a purse from a friends pocket but the wardens managed to surprisingly get it back! A good activity out of your not scared of these animals
Europe,There are over 1000 monkeys in the forest. You can view them being fed and follow them along the set route for visitors. Great fun and entertaining.
Europe,We have been coming to Ubud for many years and have seen the MF become more and more commercialised. Still well worth a visit though.
Europe,"Went on a day trip and this was the first visit of the day, it was really nice and the prices were good to, a nice walk around the grounds and monkeys are everywhere and a lot of the wardens around everywhere you go so they kept an eye on you also, very friendly and will talk to you and take pictures for you if you ask them to, plenty of places for selfies however a word of warning, please make sure your hand baggage is secured and nothing in the side pockets as they will try and get to whatever is loose. But generally as long as you respect that it is their home surroundings and life they will leave you alone and go about their natural daily business, you can buy them bananasâ€™ but they are well fed and looked after anyway, lovely walk around footpaths and arrows pointing into different directions and there are places where you can sit down and just watch them, there were a few mischievous ones that were quite funny and seemed that they were happy making you laugh and then the baby ones, be extra careful around the babies as the parents are not far off and they will protect them if they think that anytime they think that they are in danger. There are also feeding platforms for them and the wardens throwing food onto them.
Could have done with a half day at least there, we did a couple of hours but felt that we could have done maybe another good hour. Foot wear, I was happy with my flip flops for the day, there is a souvenir shop and you can get food there when you get back to the entrance
Overall a good time there, price good and highly recommended and we would go back again
Thank you"
Europe,"Visited the Monkey forest whilst in Ubud. Our villa dropped us off and although there seemed to be a decent amount of vehicles in the huge car park ,when we got inside it didnâ€™t seem crowded. The monkeys are mischievous and very savvy. They took the earring out of a guys ear I was stood next to. They love backpacks and can open zips and love to pinch water bottles. They can unscrew the tops or just bite the plastic for an easy drink. The signs warn you about all this and generally the smaller ones are the perpetrators. The natural setting in some impressive rainforest is worth the trip. As a top Bali visitor site, let alone Ubud, I can imagine it being very busy July & August."
Europe,I must admit I was not really looking forward to the Monkey Forest following reviews but it was a wonderful place that has been made into a lovely park and respectfully done up for tourists and locals alike. There were loads of monkeys and for the most part they were well behaved and lots of staff on hand if they did try to jump on you! We had a nice walk around the site and it took just over an hour to see most things. Would recommend.
Europe,Absolutely awesome with so many monkeys freely roaming around. Very well maintained and extremely cheap entry prices.
Europe,"As we were staying very close to the Monkey Forest and had seen the monkeys around the area we nearly didnâ€™t bother going into the sanctuary. But Iâ€™m so glad we did.
Itâ€™s very inexpensive to enter and worth double the money for the entertainment factor. We spent about 2 hours inside which I think was about right.
The monkeys are funny to watch and you can get right up to them but the funniest thing to watch are the people in there.
People sit next to the monkeys to get them to interact with them, climb on them to get a photo. But the monkeys are clever and undue the zips and get into back packs. Next thing the tourist starts to panic and try to get the monkeys off. Then the monkey gets angry and tries to bite.
If you respect itâ€™s their sanctuary and just watch them playing, they are friendly and wonâ€™t arm you."
Europe,"Very touristy but I really enjoyed visiting the monkey forrest. No problems with the monkeys, just don't have anything loose/any food and observe them peacefully and they're fine. Very cute to watch. Nice surrounds to the sanctuary too. We went later on in the day and it wasn't too busy."
Europe,best experience ever! I just loved the fact that the monkeys were able to leave or stay as and when they liked. most of the monkeys chose to stay there and have the food. staff were friendly and helped if a cheeky monkey jumped on your back and tried to steal from your bag. highly recommend to visit whilst in ubud.
Europe,"Not a surprise but it was very busy with tourists, not a problem though (though if you don't like witnessing clichÃ© photoshoots of people posing near monkeys then this isn't the place for you). Monkeys were surprisingly well behaved compared to other places we have seen monkeys. They are very comfortable in humans presence.
The scenary and park itself was beautiful and worth seeing."
Europe,"This is alot of fun. Over 1000 monkeys in the forest so you see them everywhere.

There are plenty of staff on hand to ensure everything is fine.

The monkeys are friendly buy not aggressive. Watch your pockets and bags as these guys know how to get into everything.

Cheap to get in and a few hours of fun.

Definitely check this place out."
Europe,"This is well worth a visit. The money's are adorable and absolutely everywhere. Really good fun to watch them play and see the babies as well. The only concern I had was tourists who were trying to tempt the money's to jump on them and people who took food and drinks inside despite being told not to, which the monkey's then stole and ate/drank. Was a really hot day the day we came here which was utterly exhausting so keep that in mind and be prepared if it's hot. Quite expensive for what it only a 2-3 hour experience but if you have children, not to be missed."
Europe,Great for a visit. See the monkeys (and babies) and temples in the forest. It was quite busy but worth a walk round. :)
Europe,Fun to see the monkeys roaming around. Rangers are happy to talk and answer your questions. Monkeys donâ€™t seem to bother you if you follow the rules. Didnâ€™t spend too much time here. We went as part of a tour so enjoyed the information we got from him. Not sure youâ€™d get that if you went on your own.
Europe,"I do understand how sometimes reviews can be damaging to a business and also deter people from visiting.

We almost skipped visiting this because of reading reviews about the monkeys biting and scratching, but what we learnt is if youâ€™re and idiot and donâ€™t follow simple instructions then yes you will get bitten or scratched.

We saw people have waters taken off them, food also being taken from bags. But it does say not to take any of this stuff in with you at the entrance. Theyâ€™re obviously going to find it it and take it. These are the people that are getting bitten and scratched. Also people getting to close and touching or encouraging the monkeys to jump on them.

If you go and do what youâ€™re supposed to, then you will not have issues. We had a lovely walk around the forest which I thought was well kept and the monkeys well looks after. Entrance fee was reasonable and the staff were all doing their job very well. We managed to get some great photos and thought it was worth the visit."
Europe,"Cool and fun place to spend 1-2 hours, but try not to go In busy period because can get very croudy.
In some spots you can take ""monkey selfies"". It really looks that monkeys are well treated and not used as tourist attraction."
Europe,"Nice place. Monkeys well looked after. As everything in Bali, expensive ticket entrance for what it is. You can get really nice pictures and come out of it unharmed if you follow the rules. Don't tip the workers! To tip is forbidden in the park but the workers will accept anything anyways..."
Europe,"The perfect balance of freedom to interact with monkeys i their natural habitat (at your own risk, with clear warnings - so its up to you how close you want to go), yet in a well managed and ecologically sound sanctuary - well worth a visit"
Europe,Sacred ground and nosey monkeys what can go wrong. Avoid taking bags and belongings if you can they love to try and take them.
Europe,"So itâ€™s a monkey Forrest and we knew it would be a little tough with a baby. We took both the stroller and body harness as we was unsure which would be more suitable.

The second we entered 5 monkeys were fighting around the pushchair which was a little scary. We then put the baby in the harness so she was protected which was a great idea because 2 minutes later a large monkey attacked the pushchair and started pulling out all the contents from underneath. The contents were only a sun cover / rain cover (no water or food). My wife abandoned the pushchair as more monkeys arrived. I dread to think how my wife would have reacted had the baby still been in the stroller because she would have literally had to fight the monkey to protect our little girl.

Our baby absolutely loves monkeys and for the 5 minutes we was inside (beside the trauma) she had a great time. I think the monkey Forrest is great for children but it is not advised with babies and strollers."
Europe,Thoroughly enjoyed a wander around the forest especially watching those a little braver or drafter than us.
Europe,"There is nothing wrond visiting the forest if you don't fed the monkey, and you don't wear a backpack. The forest is very nice to visit, to see the monkeys in their habitat."
Europe,"Great place to visit. Monkeys don't go around biting people and no need to be scared.

Only way I see them biting is if you bug them. We had no troubles here"
Europe,"A must visit when visiting Ubud!!
I understand that some people have been told by their tour guides not to visit as the monkeys are aggressive. This wasnt the case when we visited.
As long as you abide by the sanctuaries rules and guidelines you'll be fine.
The monkeys are entertaining and majority well behaved.
Yes, they will forage through your pockets or bags looking for food if they smell it. But they are harmless
One did get annoyed with me when I tried to turn off a tap that it had turned on to have a drink!!
But we absolutely enjoyed our visit the monkeys are well looked after and it's a truly beautiful place to visit.
You cannot visit Ubud without dropping in to visit the Monkey Sanctuary!!"
Europe,Surprisingly small- expected it to be a bit bigger based on what I'd seen in pictures. Very overcrowded which isn't ideal. The monkeys will make you laugh and your guides will say that they are free to do what they want but the guards definitely control them to an extent.
Europe,"We visited the monkey forest a few weeks ago, immediately a monkey tried grabbing a bottle of water off my husband. The forest is beautiful and theres 100s of monkeys to watch. We didn't get too close after reading too many stories about people being biten/scratched so we kept our distance. We really enjoyed ourselves but was wary the whole time. Saw a man heading to the medical centre with a bleeding hand and on our way out saw a monkey try to pull a woman's bag away from her, she looked pretty scared! It is a lovely place to visit but just be careful - they're very bulshy!!"
Europe,"If you can leave your bag in your vehicle. Even if padlocked and with no food in there, the further you go into the forest the monkeys might jump on you and try to open your bag. The forest is a great way to give the monkeys their space and protect them"
Europe,Great place to visit if you are in ubud. Monkeys are friendly and donâ€™t do any harm. Near to the town centre and other local attractions.
Europe,Great place to visit and walk arround monkeys well behaved. Plenty of staff on site. Would recommend if near Ubud.
Europe,"We came as part of our private tour. Costs about Â£5.00 to get in. Seemed to be quite busy, at the enterance, but as it covers about 40 acres, and with over 1000 monkeys here, it doesnot seem to be busy inside, and there are quiet areas to sit and watch the playful monkeys. Follow the rules, watch your glasses and bags, and dont make loud noises, or sudden movements, and you will be ok. get the famous monkey selfie, and tip the ranger. Lovely to see them roam so freely. Dont miss a quick look at the temples, but you cant go in, for the locals only."
Europe,"Wednesday 18th September and we walked from the centre of Ubud to the Monkey Forest, from the turning off the main road on to Monkey Forest Road was 1 kilometre. There was a sign on the roadside for the Sanctuary

Admission prices was 80,000 Rupiah per adult, roughly Â£4.70 each.

Having entered at the main lobby we passed through a cave and followed the pathway around the Forest. Our route took us by some interesting sites as well as encountering the inhabitants of the forest, the Macaque monkeys.

The forest covers an area of around 30 acres.

According to the information we were given there are around 1,060 monkeys living in the forest, where they roam freely. It was fascinating to see them up close, tending their young, swinging from the trees, playing, eating and so much more

The monkeys are so captivating some of the other points of interest are overlooked. There are the 3 Temples, dotted through the forest, Pura Dalem Agung (Main Temple) Pura Beji (Sacred Spring) and Pura Prajapati (Cremation).

We walked to the Holy Spring Temple, down the wooden steps then on the the Cremation Temple. We doubled back to gate number 2 and exited the Forest and took the road back into Ubud Town.

Visitors are requested to follow the rules, on display throughout the forest, for their own safety."
Europe,"The Monkey forest is a must do activity while in Bali! Tour guides will advise you to spend 30 minutes there but I would recomend taking your time and spending 1-2 hours. You can get very close to the monkeys and they are all around you minding their own business. Some people did push their luck trying to get pictures too close which angered the monkeys and there is really no need to get too close. There was a lot of walking involved but it was worth it as you got too see the wonders of a Bali forest as well as monkeys of all ages. If a monkey jumps on your backpack (which happened to me!) dont panic, just keep walking round and it will jump off. Ensure if you are going to take a backpack it is one the monkeys cant get into. I had a small zip up pocket which the monkey was able to unzip and take my contact lens case out of (I never got this back!). A really brilliant place to visit and I cant wait to go back!"
Europe,"Great place to visit, takes 1-2hours to see the whole place.

Monkeys are freely roaming around and will take anything if left, such as a bottle of water

"
Europe,"Had a fabulous time here today. The monkeys are very comfortable and just get on with monkey politics. Be wary of big males and mothers with babies, and donâ€™t make eye contact. The temples are very beautiful and the statues also. There is no taking food, which is just as well as you would be accosted. Really fantastic experience"
Europe,"Very good experience, just don't try and bribe the monkeys to sit on you with food or look them in the eyes directly, they will bite!"
Europe,We had a great day here and enjoyed close encounters with the monkeys. I would definitely recommend visiting while in Ubud. Plenty of monkeys to see and in a layed back environment. A nice walk around the temple and surrounding area.
Europe,"I loved the monkey forest, especially as there were sooo many babies! There are many interesting paths to walk and monkeys enjoying the forest everywhere. It was so fun to see them! Two tips: there are many different gates into the forest, so remember which one you entered by! And second, there's one wood pathway that is SUPER SLICK after it rains (I slipped and fractured my tailbone, ouch!)"
Europe,"Soo many Balinese monkeys. Worth visiting. Make sure you do not touch or feed them, they may be used to people but respect their wild animal status."
Europe,"The place wasnâ€™t expensive. Good to see the monkeys in the almost wild. The warning throughout the site do put you on edge a little. We saw a couple of monkeys taking stuff from people in an agressive manor.
An hour or so is plenty of time.
I definitely would not take a bag in there."
Europe,"So ofcourse we went to the monkey forest in Ubud. Everybody loves monkeyâ€™s right?

Little upset about how people do not care about the rules. Feeding the monkeyâ€™s with cookies and so on. Just dont, the rules are there for a reason. And trust me the monkeyâ€™s gets food so dont worry bout that.

And then i got upset beacuse they had a blind monkey in a cage, it Said on a sign that this is the best for the monkey so he can be in â€natural environmentâ€ and â€be with his kindâ€
The little monkey was all alone, couldnt see anything, it was really depressing to see him like that. But im not a vet, so i dont know.
For me that it not the best for an animal

And please PICK UP YOUR GARBAGE please"
Europe,"My husband and I visited in October 2019. An adult monkey jumped on my husbandâ€™s bag, I was standing next to him and the monkey jumped on me and bit my arm, I shook it off but it jumped onto my back and bit me another three times. Very scary and extremely painful. Staff advised me to visit the onsite clinic where a â€˜nurseâ€™ cleaned the wounds and applied antiseptic. I had to complete my details into a register. I was surprised to discover that the register was so full of many people that had also suffered from bites. This place should be closed to tourists. Not a nice experience. Bites are now purple bruises. Be careful!!"
Europe,Not a must see but very nice to have a walk in the forest. Lots to see. When you have extra time and you want to have a nice walk go here. Due to all the trees it's not so hot. The monkeys are hilarious
North America,"The Monkey forest is definitely worth a visit, lots of monkeys to see and a nice walk through the forest.

Lots of people but what attraction isnâ€™t a little crowded in Bali?"
North America,Guard your valuables and follow the park rules. There are monkeys everywhere and most are not scared of humans.
North America,It may seem touristy but how else are you going to see monkeys running free in nature without being deep in a jungle? After all it is a sanctuary. The landscape and waterfall give you a sense of what the rest of Bali is like. We thoroughly enjoyed our outing here and highly recommend to people of all ages and families.
North America,"We spent about and hour here (which was enough for me). Lots of monkeys, a few neat buildings and temples to look at.

Saw a naughty kid get chased by a monkey while his parents just let him run wild which wasnâ€™t appreciated (by us or the guides). But like the signs say â€˜donâ€™t chase the monkeysâ€™"
North America,"Awesome place to visit. The monkeys are free and well taking care of, my opinion. Its clean and easy to visit. Toilets are clean and easy to park."
North America,Beautiful place and wonderful experience and lovely to watch the playful monkeys playing and jumping around in water. Nice walk too but not wheel chair friendly but a clean walk. Temple is awesome but can be seen from outside.
North America,"We werenâ€™t going to go here after reading reviews of monkeys biting and scratching people but we changed our minds last minute after talking to our tour driver and were glad we went.
We were a bit scared going in but once we saw all the tourists and staff everywhere it put us at ease. The monkeys are everywhere and for the most part will leave you alone but we did have one jump on my fathers back pack and another jump on my daughter but thankfully no bites or scratches.

We spent about 2 hours there walking around and it was worth every penny.
Highly recommend"
North America,"The Monkey Forest is the site of 3 sacred temples, many beautiful statues, a lush landscape, and of course the best part - sanctuary to 900 Balinese macaques.
Respect the rules of the park and do not bring food in or attempt to interact with the monkeys.
I saw monkeys baring their teeth at some visitors getting too close for pics.
There are plenty of opportunities to view the monkeys from a close distance, and they are free to roam in & out of the park.
It's a beautiful place to wander & take it all in. We only had 1 hour to spend there but I easily could have enjoyed it for 2-3 hours."
North America,We visited this place and thoroughly enjoyed ourselves. Pay attention to the rules otherwise you risk unwanted attention from the monkeys. We respected the rules and had no issues. The monkeys were so sweet and hilarious. I was sitting minding my own business when a little one tried to get into my purse. He was easily shooed away. We got tons of cute videos and pics. Silly people who didnâ€™t mind the rules provided great entertainment as they were pestered by the monkeys.
North America,"We went to the Monkey Sanctuary the 2nd day we were in Ubud. We were a little nervous at first, but had a great time. The people working there are all very knowledgeable and kind. The monkey's roam free and you walk through the sanctuary. As long as you follow the rules everything will be fine. We loved going here! We easier found it with our GPS and our scooter."
North America,"This is a great way to see animals up close and in their natural environment. The sanctuary is open to the public for a small entrance fee. The monkey's are free to roam and play, the are treated well and not used for tricks or entertainment for tourists. You do have to be mindful not to feed them or carry any food with you because they will jump on you to get any food that you may be carrying. Great opportunity to take pictures up close. It's a lovely park to walk through, very picturesque. Bring lots of water."
North America,A wonderful and unforgettable experience. Everyone around us loved it and I highly recommend. It is a ten minute walk from ubud centre.
North America,"Highlight of my trip. The scenery is so beautiful but the animals even more so! They are mostly very friendly, just donâ€™t get too close. Be sure not to wear hat or glasses as they can take them. If you are calm and quiet you will have some really magical experiences getting up close to these wonderful animals! So worth the visit and would love to go back one day."
North America,great place to relax and see monkeys. they are funny animals. lots of nearby restaurants. food court was good. we spent about 3 hours there
North America,Lots of beautiful monkeys and scenery. The monkeys were interactive and fun to watch. Keep your bags locked !
North America,Great opportunity to see the monkeys from up close. They are not shy at all so do not leave anything in your pocket! They almost stole our bike's keys. Fun activity to spend a couple of hours in Ubud!
North America,"A beautiful walk through a forest sanctuary, complete with hundreds of
monkeys of all sizes and ages going about their daily routine. The monkeys are free to roam!! Well worth the visit for all ages."
North America,"I have been to monkey forest a number of times over the years and enjoy myself every time. The area is a beautiful place to walk around and you are guaranteed to see monkeys running and playing.

Now that they are no longer allowing people to feed the monkeys, the monkeys have gotten considerably less agressive/ curious and tend to keep to themselves, but be warned that dangling jewelry and water bottles might draw them in so leave those items at home or in your purse / bag."
North America,Very picturesue and the monkeys are well behaved as they are fed at regular intervals by the staff. Small charge for admission and they are part of the shuttle loop around Ubud.
North America,"We had a good experience in the monkey forest. They jumped on us and they also tried to open my bag (thank god I had a safepack bag). I recommend going there but locals told us that those monkey are aggressive compare to other monkey in bali because they feel a lot of competition between them as there are many monkeys an also they don't have enough food. We went to mount batur where we also saw monkeys and it's true they were less aggressive. Over all I think the monkey forest is still worth it because it's not just about the monkeys but also seeing the statues, temples and the forest. I recommend it :)"
North America,"Loved the monkey forest but be aware that the monkeys can be aggressive. One of them climbed up and sat on the shoulder of one of our party, then urinated on him! The staff warn you not to try to pull or push them off as they can bite. Be warned. Beautiful forested location with amazing huge statuary throughout. A very pretty and kind of spiritual place to walk."
