customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;
7369-TRPFD;Male;0;0;0;19;1;No;0;0;0;0;0;0;One year;0;Mailed check;188;2792;0;0.575811025
2805-EDJPQ;Female;0;1;1;56;1;Fiber optic;0;1;1;1;0;1;One year;1;Credit card (automatic);9975;56084;0;0.47432025
0725-CXOTM;Female;0;0;0;36;1;DSL;1;0;1;1;1;1;One year;1;Credit card (automatic);8965;33481;0;0.138217465
9127-QRZMH;Male;0;1;0;44;1;DSL;1;1;0;1;0;0;One year;1;Bank transfer (automatic);5985;260395;0;0.815922933
3373-YZZYM;Male;0;1;1;1;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;192;192;0;0.352469546
7384-GHBPI;Male;0;1;0;3;0;DSL;0;0;0;0;0;1;Month-to-month;1;Electronic check;3515;9975;1;0.56544289
8975-SKGRX;Male;0;1;0;71;1;Fiber optic;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);1161;831055;0;0.598212885
4186-ZBUEW;Female;0;0;0;36;1;DSL;0;1;0;1;0;1;One year;1;Mailed check;707;251195;0;0.819396216
0311-UNPFF;Female;0;0;0;26;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Bank transfer (automatic);888;227435;1;0.48539295
5298-GSTLM;Female;1;0;0;60;1;Fiber optic;1;0;0;0;1;1;One year;1;Bank transfer (automatic);1014;61766;0;0.03646728
5170-PTRKA;Female;0;1;1;49;0;DSL;1;0;0;1;0;0;One year;1;Credit card (automatic);358;1782;0;0.749304768
6546-OPBBH;Male;0;1;1;51;1;No;0;0;0;0;0;0;One year;1;Mailed check;2395;121635;0;0.230701564
4955-VCWBI;Female;0;1;1;43;1;No;0;0;0;0;0;0;One year;0;Mailed check;20;81795;0;0.5463393
3793-MMFUH;Female;1;0;0;13;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;9505;1290;1;0.797532986
2432-TFSMK;Male;0;0;0;18;1;Fiber optic;0;0;1;0;1;0;One year;1;Credit card (automatic);896;1633;0;0.191869921
4360-QRAVE;Male;1;0;0;37;0;DSL;0;1;1;0;0;0;Month-to-month;0;Electronic check;3665;1315;0;0.923803553
7564-GHCVB;Female;0;1;1;72;1;Fiber optic;1;0;0;0;0;0;Two year;0;Bank transfer (automatic);7905;57307;0;0.676259541
6188-UXBBR;Female;0;1;0;38;1;No;0;0;0;0;0;0;One year;1;Credit card (automatic);2025;81475;0;0.444397322
8149-AIQCG;Male;0;0;0;39;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);7315;273085;0;0.621668396
1732-FEKLD;Female;0;0;0;54;1;Fiber optic;0;1;1;0;1;0;One year;1;Bank transfer (automatic);9475;512175;0;0.073414546
2239-CFOUJ;Male;0;1;1;1;1;No;0;0;0;0;0;0;One year;0;Mailed check;204;204;0;0.616318034
4526-ZJJTM;Female;1;1;0;25;1;Fiber optic;0;1;1;0;0;1;Month-to-month;0;Bank transfer (automatic);884;219115;0;0.418932686
4373-MAVJG;Female;0;1;1;14;1;Fiber optic;0;1;0;0;0;1;Month-to-month;1;Bank transfer (automatic);909;1259;1;0.135227952
2688-BHGOG;Male;1;0;0;9;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;7955;71855;0;0.328942505
9693-XMUOB;Male;1;1;0;59;0;DSL;0;1;0;0;1;1;Month-to-month;1;Electronic check;5025;299745;0;0.811704836
0626-QXNGV;Female;0;1;0;72;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);2415;177645;0;0.379167729
2823-LKABH;Female;0;0;0;18;1;Fiber optic;0;0;1;1;0;1;Month-to-month;1;Bank transfer (automatic);9505;16794;0;0.558028205
9534-NSXEM;Male;0;0;0;26;1;No;0;0;0;0;0;0;One year;1;Credit card (automatic);2065;5955;0;0.307158365
0817-HSUSE;Male;0;0;0;1;1;DSL;0;0;1;1;1;1;Month-to-month;1;Electronic check;755;755;0;0.597231556
8138-EALND;Male;0;0;0;15;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;1975;3116;0;0.843108262
3891-PUQOD;Female;0;0;1;1;1;DSL;0;0;1;0;0;1;Month-to-month;0;Electronic check;592;592;1;0.083070419
6016-LVTJQ;Female;0;1;1;34;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;2065;7164;0;0.557296707
6734-JDTTV;Male;0;1;1;65;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);1985;126705;0;0.564834722
0997-YTLNY;Female;0;0;1;19;1;DSL;0;0;0;1;0;0;Month-to-month;0;Mailed check;488;95365;0;0.962859694
8851-RAGOV;Female;0;1;0;25;1;DSL;1;1;0;1;0;1;Month-to-month;1;Mailed check;7105;18377;0;0.575406187
3050-RLLXC;Female;0;1;1;56;1;DSL;1;1;1;1;1;0;Two year;0;Credit card (automatic);8125;46204;0;0.366589532
8058-INTPH;Female;0;0;0;1;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;7965;7965;1;0.981492536
3627-FCRDW;Female;0;0;0;9;1;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Electronic check;71;67255;1;0.881309724
7254-IQWOZ;Male;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;6965;6965;1;0.731201734
4765-OXPPD;Female;0;1;1;9;1;DSL;1;1;1;1;0;0;Month-to-month;0;Mailed check;65;66305;1;0.929709435
5378-IKEEG;Female;0;0;0;1;0;DSL;0;0;0;0;1;0;Month-to-month;1;Electronic check;3575;3575;1;0.756878692
9955-QOPOY;Male;0;1;0;69;0;DSL;0;1;1;1;1;1;One year;1;Credit card (automatic);608;42634;0;0.767132106
7207-RMRDB;Female;0;1;1;65;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;1055;698565;1;0.939199363
6115-ZTBFQ;Female;0;1;0;72;0;DSL;1;1;1;1;1;1;Two year;0;Bank transfer (automatic);655;49197;0;0.465898646
5494-HECPR;Female;0;0;0;1;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;8025;8025;1;0.157473371
1502-XFCVR;Female;0;0;0;58;1;Fiber optic;1;1;1;0;1;1;One year;1;Electronic check;10645;614585;1;0.538909067
5961-VUSRV;Female;0;0;0;12;1;No;0;0;0;0;0;0;One year;1;Bank transfer (automatic);1935;21935;0;0.636257461
1089-HDMKP;Male;1;0;1;11;1;DSL;0;1;0;1;0;0;Month-to-month;1;Electronic check;5455;60125;0;0.729083281
2452-MRMZF;Female;1;1;0;72;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);257;19374;0;0.507256065
4717-GHADL;Female;0;0;0;50;1;DSL;0;1;0;1;1;1;Two year;1;Mailed check;796;40242;0;0.193187005
4749-VFKVB;Female;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;1;Mailed check;501;501;1;0.978836388
3908-MKIMJ;Male;1;1;0;68;0;DSL;1;1;1;0;0;0;Two year;1;Electronic check;4195;296575;0;0.974930654
5345-BMKWB;Male;0;1;0;8;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;2025;15835;0;0.036768176
2172-EJXVF;Female;1;0;0;71;1;Fiber optic;0;1;1;0;1;1;One year;1;Electronic check;1059;752195;0;0.946745794
1907-UBQFC;Male;1;0;0;10;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;7285;68865;1;0.299637127
0281-CNTZX;Male;0;1;0;63;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);1995;12348;0;0.065453391
9488-FVZCC;Female;0;1;1;72;1;DSL;1;1;1;1;0;1;Two year;1;Bank transfer (automatic);795;56617;0;0.067696919
7938-OUHIO;Male;0;0;0;3;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Electronic check;987;29365;1;0.574545118
0784-ZQJZX;Male;0;0;1;72;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);199;152965;0;0.594404473
8034-RYTVV;Female;0;0;0;55;1;Fiber optic;1;0;1;0;0;0;One year;1;Credit card (automatic);8425;458985;0;0.715532216
3472-OAOOR;Male;0;1;1;19;0;DSL;1;1;0;0;0;0;Month-to-month;1;Mailed check;3495;6102;0;0.920490809
2235-ZGKPT;Female;0;1;1;4;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;5085;23955;1;0.658830386
3446-QDSZF;Female;0;0;0;4;1;DSL;0;0;0;0;1;0;Month-to-month;0;Credit card (automatic);555;22735;0;0.291752518
9897-KXHCM;Female;0;1;1;3;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;803;25005;1;0.023983832
5394-MEITZ;Female;0;1;1;60;1;DSL;0;1;1;1;1;1;Two year;1;Bank transfer (automatic);806;49467;0;0.60941306
3097-NNSPB;Female;0;0;0;2;1;DSL;0;1;0;0;0;0;Month-to-month;1;Credit card (automatic);4905;911;1;0.380398534
7850-THJMU;Female;0;1;1;26;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);1965;4949;0;0.088529378
9066-QRSDU;Female;0;1;0;69;1;No;0;0;0;0;0;0;One year;1;Electronic check;263;176355;0;0.879687524
2034-GDRCN;Female;0;0;0;2;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;904;1682;1;0.024241414
1794-HBQTJ;Female;0;0;0;1;1;DSL;1;0;0;0;0;0;Month-to-month;1;Credit card (automatic);486;486;1;0.947074646
1090-ESELR;Male;0;1;1;72;1;Fiber optic;1;1;0;1;1;1;Two year;0;Bank transfer (automatic);1055;761155;0;0.613860883
3002-WQZWT;Female;0;0;0;29;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;742;199325;0;0.056458536
0228-MAUWC;Male;0;0;0;19;1;DSL;0;0;1;1;0;0;Month-to-month;0;Electronic check;5955;11446;0;0.873856367
1322-AGOQM;Male;0;0;0;46;0;DSL;0;1;0;0;0;0;Month-to-month;0;Bank transfer (automatic);303;13801;1;0.717817304
4526-RMTLL;Male;0;1;1;8;1;DSL;1;1;0;1;0;1;Two year;1;Credit card (automatic);7615;6458;0;0.051092678
1707-HABPF;Female;1;0;0;46;1;Fiber optic;0;1;1;0;1;0;One year;1;Bank transfer (automatic);913;412635;0;0.674657508
3001-UNBTL;Male;1;1;1;29;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;10395;29648;0;0.648593212
3413-DHLPB;Male;0;1;1;60;1;Fiber optic;0;1;0;1;1;1;Month-to-month;1;Bank transfer (automatic);10375;596995;0;0.872356344
2680-XKKNJ;Female;0;0;0;8;1;DSL;1;1;0;1;0;0;One year;0;Bank transfer (automatic);582;46925;0;0.737987796
6496-SLWHQ;Male;1;0;0;3;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;105;29445;1;0.295020029
3988-RQIXO;Female;1;0;0;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;913;913;1;0.357681034
1582-RAFML;Male;0;0;0;1;1;DSL;0;1;0;1;0;0;Month-to-month;0;Mailed check;601;601;1;0.345400206
5201-CBWYG;Male;0;1;1;62;1;No;0;0;0;0;0;0;One year;0;Bank transfer (automatic);248;147625;0;0.187244129
4390-KYULV;Male;0;1;0;3;1;No;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);2055;5115;1;0.224642983
5472-CVMDX;Female;0;0;0;68;0;DSL;1;0;1;1;0;0;Two year;0;Mailed check;389;27192;0;0.112753553
1791-PQHBB;Female;0;0;1;2;1;DSL;1;0;0;0;0;1;Month-to-month;1;Credit card (automatic);612;12595;0;0.498986992
5035-PGZXH;Female;0;0;0;56;1;Fiber optic;0;1;1;0;1;1;One year;1;Electronic check;1068;59144;0;0.420784679
8644-XYTSV;Male;0;1;0;42;0;DSL;1;0;0;0;1;0;Month-to-month;1;Bank transfer (automatic);4015;162605;0;0.257766765
2724-FJDYW;Male;0;0;1;39;0;DSL;0;0;1;1;1;1;One year;0;Bank transfer (automatic);5485;21917;0;0.164688899
2773-OVBPK;Male;0;1;0;67;1;Fiber optic;0;1;1;1;1;1;Two year;1;Bank transfer (automatic);1113;75672;0;0.182252402
5863-OOKCL;Female;0;0;0;10;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;1885;1632;0;0.217141847
8777-PVYGU;Female;0;1;0;52;1;DSL;1;0;1;0;1;0;One year;1;Mailed check;643;34106;0;0.998957168
9279-CJEOJ;Female;1;0;0;21;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Bank transfer (automatic);954;20251;0;0.660805292
4911-BANWH;Female;0;0;1;31;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Credit card (automatic);8655;26974;1;0.691818186
9258-CNWAC;Female;0;1;1;71;1;Fiber optic;1;1;1;1;1;1;Two year;0;Credit card (automatic);11365;81668;0;0.064252661
2068-WWXQZ;Male;0;0;0;46;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);2005;902;0;0.605679321
4432-ADRLB;Male;0;0;0;2;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;4465;749;1;0.367938805
3259-QMXUN;Male;0;1;0;58;1;DSL;1;1;1;0;1;1;Two year;1;Electronic check;861;48905;0;0.886682108
7503-QQRVF;Male;1;1;0;16;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Credit card (automatic);743;117825;1;0.544130164
4078-SAYYN;Female;0;0;0;11;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;10075;112975;1;0.008251572
9689-PTNPG;Male;0;0;0;2;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;8025;14455;1;0.640585596
4566-GOLUK;Male;0;1;1;47;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Bank transfer (automatic);10735;511895;1;0.266071483
9823-EALYC;Male;0;1;1;72;1;DSL;1;1;1;1;1;0;Two year;1;Bank transfer (automatic);8085;572745;0;0.959486419
6837-HAEVO;Male;0;1;1;69;1;Fiber optic;0;1;1;0;1;1;Two year;1;Electronic check;105;729775;0;0.909714271
1087-GRUYI;Male;0;1;0;38;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);204;7435;0;0.651092015
0295-QVKPB;Male;0;0;0;5;1;DSL;0;0;1;1;1;0;Month-to-month;1;Credit card (automatic);6395;3181;0;0.30809827
3275-RHRNE;Male;0;1;1;28;0;DSL;0;1;1;1;1;1;One year;1;Credit card (automatic);60;168205;0;0.884992876
2931-XIQBR;Female;0;1;1;50;1;Fiber optic;0;0;1;1;1;1;One year;0;Mailed check;10305;51535;0;0.994981728
2067-QYTCF;Female;0;1;0;64;1;Fiber optic;0;1;1;1;1;1;Month-to-month;1;Electronic check;11115;69534;0;0.244987416
9054-FOWNV;Male;0;1;1;22;1;Fiber optic;0;0;1;0;1;0;Month-to-month;1;Electronic check;8875;188515;0;0.077123602
0354-WYROK;Female;1;1;1;31;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Electronic check;989;29113;1;0.410071236
9489-JMTTN;Female;0;1;1;72;1;DSL;1;1;1;1;1;1;Two year;0;Credit card (automatic);8975;65959;0;0.380394284
5039-LZRQT;Female;0;0;0;13;1;No;0;0;0;0;0;0;One year;0;Mailed check;202;27325;0;0.710067423
8019-ENHXU;Male;0;1;0;42;1;Fiber optic;0;1;1;1;0;1;Month-to-month;1;Electronic check;9945;413805;1;0.067252505
6664-FPDAC;Female;1;0;0;56;1;Fiber optic;0;1;1;1;1;1;One year;1;Electronic check;11195;64189;1;0.696358063
4128-ETESU;Female;1;1;0;47;1;Fiber optic;0;0;1;0;1;1;Month-to-month;0;Electronic check;997;47472;0;0.377419797
6894-LFHLY;Male;1;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7575;7575;1;0.876364875
6725-TPKJO;Male;0;0;0;44;1;No;0;0;0;0;0;0;Two year;0;Mailed check;2005;84525;0;0.324546749
0128-MKWSG;Female;0;0;1;26;0;DSL;1;0;0;1;0;1;Month-to-month;0;Mailed check;458;1147;0;0.349211282
9840-EFJQB;Female;0;0;0;1;1;Fiber optic;0;1;0;0;0;0;Month-to-month;0;Electronic check;7435;7435;0;0.726428785
7396-VJUZB;Male;0;1;1;4;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;4525;15535;0;0.195818609
7638-QVMVY;Female;0;0;0;7;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;79;52295;1;0.633172346
2809-ZMYOQ;Female;0;0;0;32;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;10135;33349;0;0.54832475
9233-PSYHO;Female;1;0;0;45;1;Fiber optic;0;0;1;0;1;1;One year;1;Bank transfer (automatic);10015;44598;0;0.141915848
1941-HOSAM;Male;0;1;1;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;901;901;0;0.854240614
9522-ZSINC;Male;0;0;0;13;1;No;0;0;0;0;0;0;One year;1;Electronic check;1995;2538;0;0.501446974
5446-DKWYW;Female;1;1;1;61;1;DSL;0;0;1;0;1;0;One year;1;Electronic check;652;396505;0;0.200716146
2237-ZFSMY;Female;0;0;0;39;1;Fiber optic;1;0;1;1;1;0;One year;1;Electronic check;9555;369285;1;0.433191343
3720-DBRWL;Male;0;1;0;51;1;DSL;1;1;1;1;1;1;Two year;1;Credit card (automatic);8385;43071;0;0.429936373
9812-GHVRI;Female;0;0;0;40;1;Fiber optic;0;0;0;0;0;1;Month-to-month;0;Bank transfer (automatic);8385;353225;0;0.007250287
0402-CQAJN;Female;0;0;0;37;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Bank transfer (automatic);1019;354535;1;0.269607464
3258-ZKPAI;Male;0;1;1;72;1;Fiber optic;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);1166;833745;0;0.021354804
8328-SKJNO;Male;0;0;1;23;0;DSL;1;1;0;1;0;0;One year;0;Bank transfer (automatic);4065;9474;0;0.029491439
5849-ASHZJ;Male;0;0;1;27;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);2005;5529;0;0.154193284
3138-BKYAV;Male;0;0;0;6;1;Fiber optic;0;1;0;0;1;0;Month-to-month;1;Electronic check;8535;48945;1;0.958487529
2001-MCUUW;Male;0;0;0;46;1;Fiber optic;0;1;1;1;1;1;Two year;0;Electronic check;10865;49032;0;0.911472568
2657-ALMWY;Female;1;1;0;26;1;Fiber optic;0;1;0;0;0;1;Month-to-month;0;Electronic check;8495;216975;1;0.750655089
8818-DOPVL;Female;1;0;0;46;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;10445;486385;0;0.127526838
9488-FYQAU;Female;0;1;0;63;1;Fiber optic;0;1;1;1;1;1;Two year;1;Bank transfer (automatic);10925;68414;0;0.788430935
5956-VKDTT;Female;1;1;0;5;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7435;3348;1;0.902076704
5693-PIPCS;Male;0;0;0;41;1;Fiber optic;0;1;0;1;1;1;Two year;1;Credit card (automatic);9965;422035;0;0.279978858
0607-MVMGC;Male;0;1;1;45;1;DSL;0;1;1;0;1;1;One year;0;Credit card (automatic);7875;360065;0;0.410269165
5649-RXQTV;Male;0;0;0;51;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;99;503815;0;0.280230256
2672-OJQZP;Female;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;4475;4475;0;0.64116126
6124-ACRHJ;Female;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;1975;1975;0;0.932855247
3877-JRJIP;Male;0;0;0;1;1;DSL;0;0;0;0;1;0;Month-to-month;1;Electronic check;5985;5985;1;0.731327865
7765-LWVVH;Female;0;1;1;72;1;Fiber optic;1;1;0;0;1;0;Two year;1;Electronic check;951;684315;0;0.970364317
6322-HRPFA;Male;0;1;1;49;1;DSL;1;1;0;1;0;0;Month-to-month;0;Credit card (automatic);596;29703;0;0.203719668
3585-ISXZP;Female;0;0;0;8;1;Fiber optic;0;0;0;0;1;1;Month-to-month;0;Bank transfer (automatic);9565;7781;1;0.670032568
9225-BZLNZ;Male;0;1;0;72;1;DSL;1;1;1;0;1;1;Two year;1;Electronic check;8525;60831;0;0.214718939
4844-JJWUY;Female;1;0;0;1;1;Fiber optic;0;1;0;0;0;1;Month-to-month;1;Electronic check;86;86;1;0.967735826
9681-OXGVC;Female;0;0;0;5;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;1005;514;1;0.573237104
7665-NKLAV;Female;0;1;1;36;0;DSL;1;0;1;1;0;0;Two year;0;Credit card (automatic);4065;154735;0;0.375701135
0867-LDTTC;Male;0;0;0;5;1;DSL;0;0;1;1;1;1;Month-to-month;0;Bank transfer (automatic);7515;39265;0;0.094109675
7168-HDQHG;Female;0;1;1;36;1;No;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);192;7029;0;0.269627355
7054-DMVAS;Male;0;0;0;54;1;DSL;1;1;0;0;1;0;Two year;1;Bank transfer (automatic);653;35129;0;0.822395559
0357-NVCRI;Female;0;0;1;25;1;No;0;0;0;0;0;0;Month-to-month;0;Credit card (automatic);2005;4717;0;0.42363207
3544-FBCAS;Female;0;1;1;72;1;DSL;1;1;1;0;1;1;Two year;1;Credit card (automatic);836;59593;0;0.386661552
1986-PHGZF;Male;1;0;0;18;1;DSL;1;1;0;0;0;0;Month-to-month;1;Credit card (automatic);584;9649;0;0.651792118
9796-MVYXX;Female;1;0;0;14;0;DSL;1;0;1;1;0;0;Two year;0;Mailed check;397;69235;0;0.455168547
6937-GCDGQ;Male;0;1;1;19;1;DSL;1;0;0;0;0;0;One year;1;Bank transfer (automatic);4895;9556;0;0.766708299
3745-HRPHI;Male;0;1;1;66;0;DSL;0;0;1;1;1;1;Two year;0;Bank transfer (automatic);5465;3632;0;0.421015706
8780-IHCRN;Male;0;1;1;63;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);2465;15745;0;0.707573696
0564-JJHGS;Male;0;0;0;9;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;955;8291;1;0.369519648
6776-TLWOI;Male;0;0;0;3;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;1985;6455;1;0.700147677
3927-NLNRY;Male;0;1;0;53;1;Fiber optic;0;1;0;0;1;1;One year;1;Bank transfer (automatic);9425;486795;1;0.265775687
3898-GUYTS;Female;1;0;0;45;1;Fiber optic;1;1;0;1;1;0;Month-to-month;1;Electronic check;9705;438505;0;0.624906658
2252-ISRNH;Male;0;1;1;9;1;Fiber optic;0;0;1;0;1;0;One year;1;Electronic check;9035;7679;0;0.568275623
5248-RPYWW;Female;1;1;1;72;1;DSL;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);9015;671645;0;0.966227465
9933-QRGTX;Female;0;1;0;60;1;Fiber optic;1;0;0;1;1;1;Two year;1;Electronic check;972;561175;0;0.888469836
0983-TATYJ;Female;0;1;0;33;1;DSL;0;0;0;1;0;0;One year;1;Mailed check;5145;17589;0;0.643258618
5149-QYTTU;Female;0;1;1;71;1;Fiber optic;1;1;1;1;0;0;One year;1;Credit card (automatic);9515;677085;0;0.035475798
6609-MXJHJ;Female;0;1;1;30;1;No;0;0;0;0;0;0;Two year;1;Mailed check;251;78955;0;0.759033418
2003-CKLOR;Male;0;0;0;66;1;Fiber optic;0;1;1;0;1;1;Month-to-month;0;Electronic check;995;67105;1;0.657514808
2368-GAKKQ;Female;0;0;0;70;1;Fiber optic;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);11365;793925;0;0.261834417
4945-RVMTE;Female;0;0;0;28;1;DSL;0;0;1;0;1;0;Month-to-month;1;Bank transfer (automatic);5955;164645;0;0.912764155
7629-WIXZF;Female;0;0;0;7;1;DSL;1;0;0;0;0;1;One year;1;Electronic check;591;36925;0;0.095403421
8869-TORSS;Female;0;0;0;48;1;DSL;1;0;1;1;0;0;One year;1;Credit card (automatic);6035;28964;1;0.106810665
7602-MVRMB;Female;0;1;1;72;1;Fiber optic;1;0;1;1;1;1;Two year;1;Bank transfer (automatic);11045;805885;0;0.694685737
2789-CZANW;Female;0;1;1;64;1;Fiber optic;1;1;0;1;1;1;Two year;0;Bank transfer (automatic);1103;69973;0;0.692436233
2378-VTKDH;Male;1;1;0;65;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;10435;657855;0;0.466371175
7228-PAQPD;Female;0;0;0;14;1;DSL;0;0;0;1;0;1;One year;0;Credit card (automatic);591;77285;0;0.363689087
7435-ZNUYY;Male;0;0;0;6;1;No;0;0;0;0;0;0;One year;0;Mailed check;206;1166;0;0.958615553
7729-JTEEC;Male;0;1;1;2;1;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;445;9005;0;0.256516809
1571-SAVHK;Male;0;0;0;12;1;Fiber optic;0;0;0;1;1;1;Month-to-month;1;Mailed check;9995;113275;1;0.871247975
0856-NAOES;Male;0;0;0;6;1;DSL;0;0;1;0;1;0;Month-to-month;0;Mailed check;609;4141;0;0.278358625
8739-WWKDU;Male;1;0;0;25;1;Fiber optic;0;1;0;0;1;0;Month-to-month;1;Electronic check;895;219615;1;0.860345615
2135-RXIHG;Male;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;4565;4565;1;0.770840982
1371-WEPDS;Male;1;1;0;40;1;DSL;0;0;0;0;0;1;One year;0;Electronic check;558;22833;0;0.627770039
1154-HYWWO;Male;0;0;0;38;1;DSL;1;1;0;1;1;0;One year;0;Mailed check;706;27082;0;0.738111129
6815-ABQFQ;Male;0;1;0;56;1;Fiber optic;0;1;0;1;1;1;One year;1;Electronic check;10725;60333;0;0.420626542
2430-RRYUW;Male;0;0;0;66;1;DSL;1;1;0;0;0;0;One year;1;Mailed check;548;34657;0;0.399953757
9250-WYPLL;Female;0;0;0;5;1;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Electronic check;7555;41365;1;0.782754189
0533-BNWKF;Female;1;1;0;55;1;Fiber optic;0;1;1;0;0;0;Month-to-month;1;Electronic check;8545;48747;1;0.460408726
5996-EBTKM;Female;0;1;1;67;1;DSL;0;0;1;1;0;1;Two year;1;Bank transfer (automatic);699;46159;0;0.8855256
3340-QBBFM;Male;1;1;0;36;1;DSL;0;0;1;1;0;0;One year;0;Credit card (automatic);541;199285;0;0.338320767
8903-XEBGX;Male;0;0;1;2;1;DSL;0;0;0;0;0;1;Month-to-month;1;Electronic check;553;10865;0;0.203687363
8185-UPYBR;Male;0;1;0;6;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;755;438;1;0.97261273
7742-MYPGI;Female;0;1;1;6;1;DSL;0;0;0;1;0;0;Month-to-month;1;Mailed check;488;29735;0;0.796424575
6427-FEFIG;Female;0;1;1;24;1;DSL;1;0;1;0;1;1;Two year;0;Credit card (automatic);786;184665;0;0.746507712
7163-OCEQI;Male;0;1;1;22;1;DSL;0;0;1;1;1;1;One year;1;Mailed check;7865;166375;0;0.282534244
9473-CBZOP;Female;0;0;0;28;1;DSL;1;0;1;0;0;0;One year;0;Mailed check;59;165445;0;0.624274399
4248-QPAVC;Female;1;1;0;17;1;Fiber optic;1;0;1;0;0;0;Month-to-month;1;Bank transfer (automatic);8535;146345;1;0.668330328
3911-RSNHI;Female;0;1;0;71;0;DSL;0;1;1;1;1;1;Two year;1;Credit card (automatic);614;431035;0;0.847021717
3055-VTCGS;Female;0;0;0;63;1;DSL;0;0;1;0;0;1;One year;0;Credit card (automatic);5855;35035;0;0.475329197
